symbol,output_size,window_size,data_mode,n_estimators,criterion,min_samples_leaf,max_depth,max_string_lenght:,val_score,test_score,balance_score
GOOGL,3,7,2,5,gini,5,3,1000,0.5454545454545454,0.5666666666666667,0.6346153846153846
GOOGL,7,3,2,100,gini,5,3,1000,0.5454545454545454,0.5178571428571429,0.56
GOOGL,7,3,2,100,gini,5,6,1000,0.5454545454545454,0.5178571428571429,0.58
TSLA,3,3,2,5,gini,5,9,500,0.5454545454545454,0.6166666666666667,0.603448275862069
TSLA,14,3,2,5,entropy,5,2,10000,0.5454545454545454,0.5918367346938775,0.5
MSFT,14,3,2,5,gini,5,10,500,0.5454545454545454,0.5918367346938775,0.6875
AAPL,7,14,2,5,gini,5,2,20000,0.5454545454545454,0.6607142857142857,0.6111111111111112
GOOGL,3,7,2,100,gini,5,3,500,0.5454545454545454,0.48333333333333334,0.5384615384615384
GOOGL,3,7,2,100,gini,5,1,500,0.5454545454545454,0.45,0.5192307692307693
GOOGL,7,3,2,100,gini,5,10,1000,0.5454545454545454,0.5357142857142857,0.56
GOOGL,3,7,2,10,entropy,5,8,500,0.5454545454545454,0.45,0.5192307692307693
MSFT,14,3,2,5,entropy,5,7,500,0.5454545454545454,0.5510204081632653,0.625
TSLA,14,3,2,10,entropy,5,8,10000,0.5454545454545454,0.6326530612244898,0.5263157894736842
AMZN,3,3,2,100,entropy,5,1,20000,0.5454545454545454,0.45,0.4444444444444444
MSFT,14,3,2,100,gini,5,6,500,0.5454545454545454,0.5306122448979592,0.53125
GOOGL,7,3,2,10,entropy,5,4,1000,0.5454545454545454,0.5892857142857143,0.6
TSLA,3,7,2,5,gini,5,6,500,0.5454545454545454,0.6166666666666667,0.603448275862069
TSLA,3,7,2,5,entropy,5,8,500,0.5454545454545454,0.5333333333333333,0.5172413793103449
MSFT,14,3,2,10,gini,5,9,1000,0.5454545454545454,0.46938775510204084,0.5
GOOGL,3,7,2,100,entropy,5,1,1000,0.5454545454545454,0.45,0.5192307692307693
AMZN,3,3,2,10,entropy,5,8,500,0.5454545454545454,0.4166666666666667,0.46296296296296297
TSLA,7,3,2,100,gini,5,4,20000,0.5454545454545454,0.4642857142857143,0.4090909090909091
GOOGL,3,3,2,10,gini,5,2,1000,0.5454545454545454,0.5666666666666667,0.6153846153846154
MSFT,14,3,2,10,entropy,5,10,1000,0.5454545454545454,0.3673469387755102,0.4375
AMZN,7,3,2,5,gini,5,7,500,0.5454545454545454,0.5178571428571429,0.5185185185185185
GOOGL,3,7,2,100,entropy,5,8,1000,0.5454545454545454,0.4666666666666667,0.5192307692307693
AMZN,7,3,2,5,entropy,5,4,500,0.5454545454545454,0.48214285714285715,0.5
TSLA,7,3,2,10,entropy,5,8,20000,0.5454545454545454,0.39285714285714285,0.38636363636363635
TSLA,14,3,2,5,gini,5,4,500,0.5454545454545454,0.6938775510204082,0.631578947368421
AMZN,3,3,2,10,entropy,5,1,500,0.5454545454545454,0.5166666666666667,0.5
AMZN,3,3,2,10,gini,5,7,500,0.5454545454545454,0.4,0.37037037037037035
GOOGL,3,3,2,10,gini,5,4,1000,0.5454545454545454,0.55,0.5961538461538461
AMZN,7,3,2,5,entropy,5,10,500,0.5454545454545454,0.5714285714285714,0.5740740740740741
MSFT,7,14,2,10,entropy,5,3,1000,0.5454545454545454,0.48214285714285715,0.6111111111111112
AMZN,3,3,2,5,entropy,5,6,500,0.5454545454545454,0.35,0.37037037037037035
MSFT,14,3,2,100,entropy,5,2,1000,0.5454545454545454,0.4489795918367347,0.5625
TSLA,3,7,2,10,gini,5,6,500,0.5454545454545454,0.45,0.4482758620689655
MSFT,14,3,2,100,entropy,5,4,1000,0.5454545454545454,0.5102040816326531,0.59375
AMZN,3,3,2,5,entropy,5,2,500,0.5454545454545454,0.45,0.4444444444444444
GOOGL,3,3,2,10,gini,5,10,1000,0.5454545454545454,0.48333333333333334,0.5576923076923077
AAPL,7,14,2,10,entropy,5,6,1000,0.5454545454545454,0.48214285714285715,0.6388888888888888
GOOGL,7,3,2,10,gini,5,1,10000,0.5454545454545454,0.42857142857142855,0.48
MSFT,14,3,2,100,gini,5,6,1000,0.5454545454545454,0.46938775510204084,0.5
TSLA,14,3,2,5,gini,5,7,500,0.5454545454545454,0.4897959183673469,0.4473684210526316
TSLA,7,3,2,100,entropy,5,9,20000,0.5454545454545454,0.30357142857142855,0.3409090909090909
AMZN,3,3,2,100,entropy,5,7,10000,0.5454545454545454,0.5166666666666667,0.46296296296296297
TSLA,14,3,2,10,gini,5,7,500,0.5454545454545454,0.6326530612244898,0.631578947368421
GOOGL,3,3,2,5,entropy,5,5,500,0.5454545454545454,0.6,0.6346153846153846
AMZN,3,3,2,5,gini,5,9,1000,0.5454545454545454,0.48333333333333334,0.48148148148148145
AAPL,14,14,2,5,gini,5,3,500,0.5454545454545454,0.673469387755102,0.7857142857142857
AMZN,3,3,2,100,entropy,5,2,20000,0.5454545454545454,0.4166666666666667,0.3888888888888889
GOOGL,7,3,2,100,entropy,5,5,1000,0.5454545454545454,0.4642857142857143,0.5
GOOGL,3,3,2,5,gini,5,7,1000,0.5454545454545454,0.5833333333333334,0.6153846153846154
TSLA,14,3,2,10,gini,5,6,500,0.5454545454545454,0.673469387755102,0.631578947368421
GOOGL,7,3,2,100,entropy,5,8,1000,0.5454545454545454,0.5714285714285714,0.6
TSLA,3,7,2,5,entropy,5,4,500,0.5454545454545454,0.5333333333333333,0.5517241379310345
AMZN,14,3,2,5,gini,5,8,10000,0.5454545454545454,0.4897959183673469,0.5789473684210527
AMZN,14,3,2,5,entropy,5,9,10000,0.5454545454545454,0.5714285714285714,0.6842105263157895
AMZN,3,3,2,100,entropy,5,6,500,0.5454545454545454,0.43333333333333335,0.3888888888888889
GOOGL,3,7,2,100,gini,5,6,1000,0.5454545454545454,0.43333333333333335,0.4807692307692308
GOOGL,7,3,2,100,entropy,5,10,1000,0.5454545454545454,0.5,0.54
GOOGL,14,3,2,5,entropy,5,7,20000,0.5454545454545454,0.3673469387755102,0.5
MSFT,3,7,2,100,entropy,5,3,500,0.5454545454545454,0.5333333333333333,0.58
AMZN,3,3,2,5,gini,5,6,20000,0.5454545454545454,0.5333333333333333,0.5185185185185185
MSFT,14,3,2,5,entropy,5,6,1000,0.5454545454545454,0.40816326530612246,0.53125
AMZN,3,3,2,100,gini,5,5,10000,0.5454545454545454,0.43333333333333335,0.3888888888888889
GOOGL,7,3,2,10,entropy,5,3,1000,0.5454545454545454,0.5178571428571429,0.56
AMZN,3,3,2,100,entropy,5,5,20000,0.5454545454545454,0.45,0.42592592592592593
GOOGL,3,7,2,10,gini,5,7,1000,0.5454545454545454,0.5,0.5
AMZN,3,3,2,100,gini,5,8,500,0.5454545454545454,0.4,0.37037037037037035
AMZN,7,14,2,10,gini,5,10,500,0.5454545454545454,0.44642857142857145,0.4444444444444444
GOOGL,3,3,2,5,gini,5,10,1000,0.5454545454545454,0.4666666666666667,0.4807692307692308
AMZN,3,3,2,5,entropy,5,8,20000,0.5454545454545454,0.5666666666666667,0.5370370370370371
AMZN,7,14,2,10,entropy,5,7,10000,0.5681818181818182,0.5357142857142857,0.5185185185185185
GOOGL,3,14,2,5,gini,5,3,10000,0.5681818181818182,0.4166666666666667,0.4230769230769231
AMZN,7,14,2,10,entropy,5,3,10000,0.5681818181818182,0.48214285714285715,0.5
MSFT,14,7,2,5,entropy,5,4,10000,0.5681818181818182,0.2857142857142857,0.375
GOOGL,3,14,2,5,gini,5,1,10000,0.5681818181818182,0.4666666666666667,0.5384615384615384
GOOGL,3,14,2,100,entropy,5,4,10000,0.5681818181818182,0.43333333333333335,0.4807692307692308
GOOGL,7,3,2,10,gini,5,3,500,0.5681818181818182,0.4642857142857143,0.5
GOOGL,7,3,2,100,entropy,5,10,500,0.5681818181818182,0.5892857142857143,0.62
AMZN,7,14,2,5,gini,5,9,10000,0.5681818181818182,0.4642857142857143,0.4444444444444444
AMZN,7,14,2,5,gini,5,7,10000,0.5681818181818182,0.5178571428571429,0.5370370370370371
MSFT,14,7,2,10,gini,5,3,10000,0.5681818181818182,0.32653061224489793,0.40625
MSFT,3,7,2,10,gini,5,3,10000,0.5681818181818182,0.48333333333333334,0.46
MSFT,3,7,2,100,entropy,5,6,500,0.5681818181818182,0.5166666666666667,0.58
MSFT,3,3,2,100,entropy,5,1,10000,0.5681818181818182,0.48333333333333334,0.46
GOOGL,3,14,2,10,gini,5,8,10000,0.5681818181818182,0.5,0.5
AMZN,7,14,2,5,entropy,5,8,10000,0.5681818181818182,0.5178571428571429,0.5185185185185185
MSFT,14,7,2,5,entropy,5,8,10000,0.5681818181818182,0.3877551020408163,0.5
GOOGL,3,14,2,5,entropy,5,1,20000,0.5681818181818182,0.55,0.5769230769230769
GOOGL,7,3,2,100,entropy,5,2,500,0.5681818181818182,0.5535714285714286,0.62
GOOGL,3,14,2,10,gini,5,5,10000,0.5681818181818182,0.48333333333333334,0.5
GOOGL,7,3,2,10,entropy,5,7,500,0.5681818181818182,0.6071428571428571,0.66
GOOGL,3,14,2,5,entropy,5,5,20000,0.5681818181818182,0.4666666666666667,0.5384615384615384
GOOGL,7,3,2,10,entropy,5,6,500,0.5681818181818182,0.48214285714285715,0.5
GOOGL,3,14,2,10,gini,5,1,10000,0.5681818181818182,0.5,0.5769230769230769
AMZN,7,14,2,10,gini,5,6,10000,0.5681818181818182,0.5,0.5185185185185185
GOOGL,7,3,2,5,gini,5,10,1000,0.5681818181818182,0.5,0.54
AMZN,7,14,2,5,gini,5,2,10000,0.5681818181818182,0.44642857142857145,0.46296296296296297
MSFT,3,3,2,100,gini,5,8,10000,0.5681818181818182,0.6166666666666667,0.54
GOOGL,7,3,2,5,entropy,5,7,1000,0.5681818181818182,0.5,0.52
GOOGL,3,14,2,10,gini,5,1,20000,0.5681818181818182,0.4666666666666667,0.5384615384615384
MSFT,7,7,2,5,entropy,5,9,500,0.5681818181818182,0.6071428571428571,0.6666666666666666
GOOGL,3,14,1,5,gini,5,10,20000,0.5681818181818182,0.5333333333333333,0.4807692307692308
GOOGL,7,14,2,100,gini,5,10,20000,0.5681818181818182,0.44642857142857145,0.46
MSFT,3,3,2,10,gini,5,7,1000,0.5681818181818182,0.55,0.54
GOOGL,7,14,2,100,gini,5,4,20000,0.5681818181818182,0.4107142857142857,0.46
MSFT,3,3,2,10,gini,5,9,1000,0.5681818181818182,0.5,0.56
MSFT,3,3,2,10,entropy,5,4,1000,0.5681818181818182,0.5,0.48
GOOGL,7,14,2,10,entropy,5,6,20000,0.5681818181818182,0.44642857142857145,0.5
GOOGL,3,3,2,5,gini,5,4,1000,0.5681818181818182,0.5,0.5384615384615384
GOOGL,3,3,2,5,gini,5,5,1000,0.5681818181818182,0.5833333333333334,0.6538461538461539
MSFT,3,3,2,10,entropy,5,10,1000,0.5681818181818182,0.5333333333333333,0.58
MSFT,3,7,2,10,entropy,5,3,1000,0.5681818181818182,0.43333333333333335,0.42
MSFT,3,3,2,100,gini,5,2,1000,0.5681818181818182,0.6166666666666667,0.68
MSFT,3,3,2,10,gini,5,2,1000,0.5681818181818182,0.6833333333333333,0.7
MSFT,3,3,2,100,gini,5,3,1000,0.5681818181818182,0.5333333333333333,0.56
GOOGL,7,14,2,5,gini,5,9,20000,0.5681818181818182,0.42857142857142855,0.42
GOOGL,7,14,2,5,gini,5,7,20000,0.5681818181818182,0.4642857142857143,0.42
MSFT,3,7,2,5,gini,5,4,1000,0.5681818181818182,0.55,0.6
GOOGL,7,14,2,5,gini,5,2,20000,0.5681818181818182,0.5357142857142857,0.54
GOOGL,7,14,2,100,entropy,5,10,10000,0.5681818181818182,0.44642857142857145,0.5
GOOGL,3,3,2,5,entropy,5,6,1000,0.5681818181818182,0.5833333333333334,0.6346153846153846
MSFT,3,3,2,100,gini,5,7,1000,0.5681818181818182,0.43333333333333335,0.46
MSFT,3,7,2,10,entropy,5,10,1000,0.5681818181818182,0.45,0.5
MSFT,3,3,2,100,gini,5,9,1000,0.5681818181818182,0.5,0.56
GOOGL,7,14,2,100,gini,5,3,10000,0.5681818181818182,0.4642857142857143,0.46
GOOGL,7,14,2,10,entropy,5,7,10000,0.5681818181818182,0.44642857142857145,0.5
GOOGL,3,3,2,5,gini,5,8,1000,0.5681818181818182,0.45,0.5
MSFT,3,3,2,10,gini,5,1,1000,0.5681818181818182,0.6166666666666667,0.68
GOOGL,3,3,2,100,entropy,5,10,500,0.5681818181818182,0.55,0.6153846153846154
MSFT,3,3,2,5,gini,5,6,1000,0.5681818181818182,0.48333333333333334,0.52
AMZN,7,14,2,10,entropy,5,5,500,0.5681818181818182,0.4642857142857143,0.48148148148148145
MSFT,3,3,1,10,gini,5,10,10000,0.5681818181818182,0.5166666666666667,0.56
MSFT,7,3,1,10,entropy,5,10,10000,0.5681818181818182,0.5178571428571429,0.75
GOOGL,3,3,2,5,entropy,5,4,500,0.5681818181818182,0.5166666666666667,0.5576923076923077
MSFT,14,3,1,5,entropy,5,10,500,0.5681818181818182,0.6326530612244898,0.75
MSFT,14,3,1,5,gini,5,10,10000,0.5681818181818182,0.5306122448979592,0.71875
MSFT,14,3,1,10,entropy,5,10,10000,0.5681818181818182,0.6326530612244898,0.59375
MSFT,3,14,1,5,gini,5,10,10000,0.5681818181818182,0.55,0.56
MSFT,7,14,1,5,entropy,5,10,1000,0.5681818181818182,0.48214285714285715,0.6111111111111112
GOOGL,3,3,2,5,gini,5,9,500,0.5681818181818182,0.55,0.5576923076923077
MSFT,3,3,2,5,gini,5,8,500,0.5681818181818182,0.43333333333333335,0.46
MSFT,3,3,2,5,entropy,5,1,500,0.5681818181818182,0.5333333333333333,0.58
MSFT,3,7,2,5,entropy,5,8,1000,0.5681818181818182,0.43333333333333335,0.44
AMZN,7,14,2,100,gini,5,3,500,0.5681818181818182,0.5357142857142857,0.5370370370370371
GOOGL,3,3,2,10,gini,5,1,500,0.5681818181818182,0.4166666666666667,0.46153846153846156
GOOGL,3,3,2,10,gini,5,2,500,0.5681818181818182,0.55,0.5961538461538461
MSFT,3,3,2,10,gini,5,6,500,0.5681818181818182,0.4666666666666667,0.48
MSFT,3,3,2,10,gini,5,7,500,0.5681818181818182,0.5333333333333333,0.62
GOOGL,3,3,2,10,gini,5,3,500,0.5681818181818182,0.65,0.6730769230769231
MSFT,3,3,2,10,entropy,5,4,500,0.5681818181818182,0.4666666666666667,0.5
GOOGL,3,3,2,10,gini,5,9,500,0.5681818181818182,0.48333333333333334,0.5384615384615384
GOOGL,3,3,2,10,entropy,5,2,500,0.5681818181818182,0.5333333333333333,0.5769230769230769
MSFT,3,7,2,5,entropy,5,6,1000,0.5681818181818182,0.5166666666666667,0.58
MSFT,3,3,2,100,gini,5,6,500,0.5681818181818182,0.4666666666666667,0.56
GOOGL,3,3,2,10,entropy,5,9,500,0.5681818181818182,0.55,0.5576923076923077
GOOGL,7,14,2,10,entropy,5,4,10000,0.5681818181818182,0.39285714285714285,0.44
MSFT,3,3,2,100,entropy,5,6,1000,0.5681818181818182,0.5,0.52
GOOGL,7,14,2,10,gini,5,5,10000,0.5681818181818182,0.5535714285714286,0.56
GOOGL,7,14,2,10,gini,5,2,10000,0.5681818181818182,0.5,0.4
GOOGL,7,14,2,100,gini,5,10,500,0.5681818181818182,0.4642857142857143,0.44
GOOGL,7,14,2,100,gini,5,5,500,0.5681818181818182,0.5357142857142857,0.56
GOOGL,3,3,2,5,gini,5,4,10000,0.5681818181818182,0.3333333333333333,0.38461538461538464
MSFT,3,7,2,100,entropy,5,5,1000,0.5681818181818182,0.5166666666666667,0.52
MSFT,3,3,2,10,entropy,5,9,10000,0.5681818181818182,0.55,0.48
MSFT,3,7,2,100,entropy,5,9,1000,0.5681818181818182,0.55,0.6
MSFT,14,7,2,10,entropy,5,6,10000,0.5681818181818182,0.42857142857142855,0.59375
AMZN,7,14,2,100,gini,5,6,1000,0.5681818181818182,0.5357142857142857,0.5555555555555556
GOOGL,3,3,2,10,entropy,5,9,10000,0.5681818181818182,0.4,0.4423076923076923
AMZN,7,14,2,100,gini,5,9,1000,0.5681818181818182,0.5178571428571429,0.5370370370370371
GOOGL,3,3,2,100,gini,5,5,10000,0.5681818181818182,0.5,0.5384615384615384
GOOGL,3,3,2,100,gini,5,7,10000,0.5681818181818182,0.4666666666666667,0.5192307692307693
GOOGL,7,14,2,5,entropy,5,7,500,0.5681818181818182,0.5357142857142857,0.54
MSFT,3,3,2,100,gini,5,4,10000,0.5681818181818182,0.6,0.54
GOOGL,3,3,2,5,gini,5,1,20000,0.5681818181818182,0.45,0.5192307692307693
GOOGL,3,3,2,5,gini,5,4,20000,0.5681818181818182,0.5,0.5192307692307693
GOOGL,7,14,2,5,gini,5,8,500,0.5681818181818182,0.48214285714285715,0.46
AMZN,7,14,2,100,entropy,5,4,1000,0.5681818181818182,0.42857142857142855,0.4444444444444444
GOOGL,3,3,2,5,entropy,5,1,20000,0.5681818181818182,0.4166666666666667,0.4423076923076923
MSFT,3,7,2,5,gini,5,3,10000,0.5681818181818182,0.45,0.44
MSFT,14,7,2,10,gini,5,6,10000,0.5681818181818182,0.30612244897959184,0.4375
MSFT,3,7,2,5,entropy,5,4,10000,0.5681818181818182,0.5166666666666667,0.46
GOOGL,3,3,2,10,entropy,5,4,20000,0.5681818181818182,0.4666666666666667,0.5192307692307693
AMZN,7,14,2,100,entropy,5,7,1000,0.5681818181818182,0.5178571428571429,0.5370370370370371
AMZN,7,14,2,100,entropy,5,9,1000,0.5681818181818182,0.48214285714285715,0.5
GOOGL,7,14,2,100,entropy,5,3,500,0.5681818181818182,0.5,0.5
GOOGL,7,3,2,5,gini,5,2,500,0.5681818181818182,0.44642857142857145,0.5
AMZN,7,14,2,10,entropy,5,9,1000,0.5681818181818182,0.44642857142857145,0.46296296296296297
GOOGL,7,14,2,100,entropy,5,4,500,0.5681818181818182,0.5357142857142857,0.58
GOOGL,3,3,2,10,gini,5,7,1000,0.5681818181818182,0.48333333333333334,0.5192307692307693
GOOGL,7,14,2,5,entropy,5,8,10000,0.5681818181818182,0.5535714285714286,0.6
MSFT,3,7,2,5,gini,5,1,1000,0.5681818181818182,0.5,0.5
MSFT,3,3,2,5,gini,5,4,10000,0.5681818181818182,0.4166666666666667,0.4
MSFT,3,3,2,5,gini,5,5,10000,0.5681818181818182,0.5,0.46
GOOGL,7,14,2,100,entropy,5,10,1000,0.5681818181818182,0.4642857142857143,0.46
MSFT,3,7,2,100,gini,5,7,1000,0.5681818181818182,0.5166666666666667,0.58
MSFT,3,7,2,100,gini,5,8,1000,0.5681818181818182,0.5333333333333333,0.6
GOOGL,7,14,2,100,gini,5,1,1000,0.5681818181818182,0.5178571428571429,0.54
MSFT,3,7,2,100,gini,5,9,1000,0.5681818181818182,0.6,0.62
MSFT,3,7,2,100,gini,5,10,1000,0.5681818181818182,0.55,0.62
GOOGL,7,14,2,10,entropy,5,6,1000,0.5681818181818182,0.39285714285714285,0.44
MSFT,3,3,2,5,entropy,5,10,10000,0.5681818181818182,0.6,0.62
GOOGL,7,14,2,5,entropy,5,5,1000,0.5681818181818182,0.5,0.54
GOOGL,7,14,2,5,entropy,5,4,1000,0.5681818181818182,0.44642857142857145,0.44
GOOGL,3,3,2,100,gini,5,4,1000,0.5681818181818182,0.5,0.5384615384615384
GOOGL,7,14,2,5,gini,5,9,1000,0.5681818181818182,0.5178571428571429,0.46
AMZN,7,14,2,10,gini,5,10,1000,0.5681818181818182,0.48214285714285715,0.5
MSFT,14,7,2,100,gini,5,6,10000,0.5681818181818182,0.3673469387755102,0.5
MSFT,3,3,2,10,gini,5,6,10000,0.5681818181818182,0.5666666666666667,0.6
GOOGL,3,3,2,100,entropy,5,3,1000,0.5681818181818182,0.45,0.5192307692307693
GOOGL,3,3,2,100,entropy,5,4,1000,0.5681818181818182,0.4666666666666667,0.5384615384615384
GOOGL,7,14,2,100,entropy,5,10,500,0.5681818181818182,0.5,0.5
MSFT,3,3,2,10,entropy,5,1,10000,0.5681818181818182,0.6166666666666667,0.54
GOOGL,3,3,2,100,entropy,5,8,1000,0.5681818181818182,0.5166666666666667,0.5576923076923077
GOOGL,3,3,2,100,entropy,5,10,1000,0.5681818181818182,0.45,0.5
GOOGL,7,14,2,10,gini,5,7,500,0.5681818181818182,0.5,0.54
AMZN,7,14,2,100,gini,5,7,20000,0.5681818181818182,0.5535714285714286,0.5740740740740741
GOOGL,3,14,2,100,gini,5,10,1000,0.5681818181818182,0.45,0.5192307692307693
GOOGL,3,7,1,5,gini,5,10,20000,0.5681818181818182,0.4666666666666667,0.5384615384615384
GOOGL,7,7,2,100,gini,5,4,1000,0.5681818181818182,0.5178571428571429,0.54
GOOGL,7,7,2,10,entropy,5,9,1000,0.5681818181818182,0.5535714285714286,0.5
MSFT,7,3,2,100,entropy,5,1,20000,0.5681818181818182,0.625,0.7777777777777778
GOOGL,7,7,2,10,entropy,5,7,1000,0.5681818181818182,0.42857142857142855,0.48
GOOGL,7,7,2,10,entropy,5,4,1000,0.5681818181818182,0.39285714285714285,0.4
GOOGL,3,7,1,5,entropy,5,10,10000,0.5681818181818182,0.5333333333333333,0.5384615384615384
GOOGL,7,7,2,10,gini,5,10,1000,0.5681818181818182,0.44642857142857145,0.46
GOOGL,7,7,2,10,gini,5,3,1000,0.5681818181818182,0.5357142857142857,0.54
GOOGL,7,7,2,10,gini,5,2,1000,0.5681818181818182,0.48214285714285715,0.54
MSFT,14,3,2,100,entropy,5,1,1000,0.5681818181818182,0.5306122448979592,0.53125
GOOGL,7,7,2,5,entropy,5,10,1000,0.5681818181818182,0.44642857142857145,0.5
MSFT,14,3,2,100,gini,5,9,1000,0.5681818181818182,0.4489795918367347,0.59375
GOOGL,7,7,2,5,entropy,5,8,1000,0.5681818181818182,0.5357142857142857,0.56
MSFT,3,7,2,10,entropy,5,3,20000,0.5681818181818182,0.48333333333333334,0.48
MSFT,3,7,2,5,entropy,5,10,1000,0.5681818181818182,0.4166666666666667,0.46
MSFT,14,3,2,100,gini,5,5,1000,0.5681818181818182,0.5306122448979592,0.59375
MSFT,14,3,2,100,gini,5,3,1000,0.5681818181818182,0.5102040816326531,0.59375
MSFT,3,7,2,10,entropy,5,7,20000,0.5681818181818182,0.4666666666666667,0.42
MSFT,7,7,2,10,gini,5,10,1000,0.5681818181818182,0.4107142857142857,0.4444444444444444
MSFT,7,7,2,10,gini,5,7,1000,0.5681818181818182,0.5714285714285714,0.6666666666666666
GOOGL,14,3,2,5,gini,5,6,20000,0.5681818181818182,0.5102040816326531,0.7352941176470589
MSFT,14,3,2,10,gini,5,7,1000,0.5681818181818182,0.4897959183673469,0.46875
GOOGL,7,7,2,100,entropy,5,7,500,0.5681818181818182,0.5357142857142857,0.56
GOOGL,7,7,2,100,entropy,5,5,500,0.5681818181818182,0.5714285714285714,0.66
MSFT,7,7,2,5,entropy,5,7,10000,0.5681818181818182,0.7857142857142857,0.75
MSFT,7,7,2,5,entropy,5,8,10000,0.5681818181818182,0.5,0.5277777777777778
GOOGL,7,7,2,100,gini,5,10,1000,0.5681818181818182,0.6071428571428571,0.62
MSFT,3,7,2,10,gini,5,4,20000,0.5681818181818182,0.55,0.46
MSFT,14,3,2,5,gini,5,6,20000,0.5681818181818182,0.5102040816326531,0.375
MSFT,14,3,2,100,entropy,5,4,10000,0.5681818181818182,0.30612244897959184,0.375
GOOGL,7,7,2,10,gini,5,8,20000,0.5681818181818182,0.5,0.5
MSFT,7,7,2,5,entropy,5,4,20000,0.5681818181818182,0.625,0.5277777777777778
GOOGL,7,7,2,10,gini,5,7,20000,0.5681818181818182,0.5178571428571429,0.56
GOOGL,7,7,2,10,gini,5,6,20000,0.5681818181818182,0.5357142857142857,0.52
GOOGL,7,7,2,10,gini,5,3,20000,0.5681818181818182,0.5357142857142857,0.6
GOOGL,7,7,2,10,gini,5,2,20000,0.5681818181818182,0.5178571428571429,0.56
MSFT,14,3,2,100,gini,5,6,10000,0.5681818181818182,0.32653061224489793,0.4375
GOOGL,7,7,2,10,gini,5,1,20000,0.5681818181818182,0.42857142857142855,0.48
MSFT,7,7,2,5,entropy,5,1,20000,0.5681818181818182,0.48214285714285715,0.6111111111111112
MSFT,14,3,2,100,gini,5,3,10000,0.5681818181818182,0.3673469387755102,0.5
GOOGL,7,7,2,100,entropy,5,1,500,0.5681818181818182,0.4642857142857143,0.52
GOOGL,7,7,2,5,entropy,5,5,20000,0.5681818181818182,0.5892857142857143,0.64
MSFT,7,3,2,10,entropy,5,6,20000,0.5681818181818182,0.6071428571428571,0.5
MSFT,7,7,2,5,gini,5,6,20000,0.5681818181818182,0.48214285714285715,0.6666666666666666
MSFT,14,3,2,10,gini,5,7,10000,0.5681818181818182,0.4489795918367347,0.5625
GOOGL,7,7,2,5,gini,5,1,20000,0.5681818181818182,0.4107142857142857,0.44
MSFT,14,3,2,10,gini,5,2,10000,0.5681818181818182,0.46938775510204084,0.4375
GOOGL,7,7,2,100,gini,5,5,10000,0.5681818181818182,0.375,0.4
GOOGL,7,7,2,10,gini,5,9,10000,0.5681818181818182,0.4107142857142857,0.44
MSFT,7,7,2,10,entropy,5,10,10000,0.5681818181818182,0.6607142857142857,0.6944444444444444
MSFT,7,7,2,10,entropy,5,7,10000,0.5681818181818182,0.6607142857142857,0.5833333333333334
GOOGL,7,7,2,5,entropy,5,7,10000,0.5681818181818182,0.5357142857142857,0.52
GOOGL,7,7,2,5,entropy,5,1,10000,0.5681818181818182,0.44642857142857145,0.5
MSFT,14,3,2,100,entropy,5,10,1000,0.5681818181818182,0.46938775510204084,0.46875
MSFT,7,7,2,5,gini,5,9,20000,0.5681818181818182,0.6071428571428571,0.7222222222222222
MSFT,7,3,2,10,entropy,5,3,20000,0.5681818181818182,0.625,0.8333333333333334
GOOGL,7,7,2,100,gini,5,9,500,0.5681818181818182,0.5357142857142857,0.54
GOOGL,7,7,2,100,gini,5,4,500,0.5681818181818182,0.5357142857142857,0.6
MSFT,14,3,2,5,gini,5,8,500,0.5681818181818182,0.5102040816326531,0.5
MSFT,14,3,2,5,gini,5,5,500,0.5681818181818182,0.5306122448979592,0.5625
GOOGL,3,7,2,5,gini,5,4,1000,0.5681818181818182,0.4166666666666667,0.4807692307692308
GOOGL,3,3,1,100,gini,5,10,10000,0.5681818181818182,0.48333333333333334,0.5576923076923077
GOOGL,3,7,2,5,entropy,5,1,20000,0.5681818181818182,0.5166666666666667,0.5961538461538461
GOOGL,3,7,2,5,gini,5,10,20000,0.5681818181818182,0.4,0.46153846153846156
MSFT,14,3,2,5,gini,5,3,500,0.5681818181818182,0.5714285714285714,0.5625
GOOGL,3,7,2,10,gini,5,3,1000,0.5681818181818182,0.5,0.5192307692307693
GOOGL,3,7,2,5,gini,5,5,20000,0.5681818181818182,0.36666666666666664,0.34615384615384615
GOOGL,3,7,2,5,gini,5,3,20000,0.5681818181818182,0.5166666666666667,0.5769230769230769
GOOGL,3,7,2,100,entropy,5,10,10000,0.5681818181818182,0.45,0.5192307692307693
GOOGL,3,7,2,10,gini,5,8,1000,0.5681818181818182,0.5666666666666667,0.5961538461538461
GOOGL,3,7,2,100,entropy,5,4,10000,0.5681818181818182,0.5,0.5576923076923077
GOOGL,3,7,2,10,entropy,5,2,1000,0.5681818181818182,0.4166666666666667,0.4807692307692308
GOOGL,3,7,2,100,gini,5,9,10000,0.5681818181818182,0.4666666666666667,0.5192307692307693
GOOGL,3,7,2,100,gini,5,1,1000,0.5681818181818182,0.43333333333333335,0.5
GOOGL,3,7,2,100,gini,5,3,1000,0.5681818181818182,0.43333333333333335,0.46153846153846156
GOOGL,3,7,2,10,entropy,5,7,10000,0.5681818181818182,0.45,0.5
MSFT,7,7,2,10,gini,5,6,500,0.5681818181818182,0.42857142857142855,0.5833333333333334
