,date,4. close,1. open,2. high,3. low,6. volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_30,EMA_30,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,HMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,WILLR_14,CCI_20_0.015,MOM_10,BULLP_13,BEARP_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,UO_7_14_28,s_SMA_10,s_EMA_10,s_SMA_20,s_EMA_20,s_SMA_30,s_EMA_30,s_SMA_50,s_EMA_50,s_SMA_100,s_EMA_100,s_SMA_200,s_EMA_200,s_HMA,s_MACD,s_RSI,s_STOCHRSI,s_WILLR,s_MOM,s_ERI,s_CCI,s_BBANDS,s_UO
10,2010-07-14,19.84,17.94,20.15,17.7601,4195200.0,18.679,19.22145454545454,,,,,,,,,,,18.13248148148148,,,,,,,,,-4.050000000000001,,,15.986642673953275,17.978,19.96935732604673,22.153268728965703,0.9675203128150959,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2010-07-15,19.89,19.94,21.5,19.0,3739800.0,18.285,19.343008264462807,,,,,,,,,,,19.39844444444444,,,,,,,,,-3.9399999999999977,,,16.070121139238665,18.464,20.857878860761332,25.930230294208553,0.7978429742987259,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2010-07-16,20.64,20.7,21.3,20.05,2621300.0,18.153,19.578824943651387,,,,,,,,,,,20.50988888888889,,,,,,,,,-1.3200000000000003,1.9761538461538493,0.7261538461538493,16.478875620104517,19.112000000000002,21.745124379895486,27.554671200245757,0.7901496054775523,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2010-07-19,21.91,21.37,22.25,20.92,2486500.0,18.424,20.002674953896587,,,,,,,,,,,21.53888888888889,,,,,,,-55.11425462459194,,2.710000000000001,2.556703296703297,1.226703296703299,17.631292108709232,20.084,22.536707891290767,24.424496029583427,0.8722416367811019,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,2010-07-20,20.3,21.85,21.85,20.05,1825300.0,18.843,20.056734053188116,,,,,,,,,,,21.782,46.535206217300576,,,,,,-65.54225607544433,,4.190000000000001,2.070031397174258,0.2700313971742574,19.004942092439865,20.516,22.02705790756013,14.730531366349512,0.42852689532303656,,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,2010-07-21,20.22,20.66,20.9,19.5,1252500.0,19.285000000000004,20.086418770790274,,,,,,,,,,,21.487407407407414,46.14973703209648,,,,,,-52.10237659963439,,4.419999999999998,1.057169769006503,-0.34283023099349563,19.190321006792214,20.592000000000002,21.99367899320779,13.61382083535148,0.3673019993155961,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
16,2010-07-22,21.0,20.5,21.25,20.37,957800.0,19.639,20.252524448828403,,,,,,,,,,,21.145962962962965,50.45862660381801,,,,,,-25.86206896551726,,3.539999999999999,1.2418598020055747,0.36185980200557566,19.58660601272452,20.814,22.04139398727548,11.793927042139716,0.5757702913360669,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,2010-07-23,21.29,21.19,21.56,21.06,653600.0,20.028,20.441156367223236,,,,,,,,,,,21.043296296296294,51.99656153460284,,,,,,-13.204951856946368,,3.8900000000000006,1.3687369731476338,0.8687369731476338,19.680696394369114,20.944,22.207303605630884,12.063632597697524,0.6369425364012993,,1,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
18,2010-07-26,20.95,21.5,21.5,20.3,922200.0,20.418,20.533673391364463,,,,,,,,,,,21.085629629629626,50.035402037894556,,,,,,-17.881705639614864,,3.8999999999999986,1.2003459769836837,0.0003459769836844373,19.914155145626587,20.752,21.58984485437341,8.074834756875594,0.6181603007803134,,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
19,2010-07-27,20.55,20.91,21.18,20.26,619700.0,20.659,20.536641865661835,19.8715,19.8715,,,,,,,,,21.009259259259256,47.75343852286607,,,,,,-25.44910179640718,24.26172979313305,2.41,0.8445822659860127,-0.07541773401398544,20.052877847076992,20.802,21.551122152923007,7.202405085309176,0.3318031318278885,,-1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0
20,2010-07-28,20.72,20.55,20.9,20.51,467200.0,20.747,20.56997970826877,19.713,19.952309523809525,,,,,,,,,20.85862962962963,48.821731816149104,,,,,,-26.842105263157922,29.397556793041893,0.879999999999999,0.5096419422737206,0.1196419422737236,20.3964468376125,20.901999999999997,21.407553162387494,4.837366399267977,0.31999914792294454,,-1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
21,2010-07-29,20.35,20.77,20.88,20.0,616000.0,20.793,20.529983397674446,19.538999999999998,19.990184807256234,,,,,,,,,20.60022222222222,46.58891609561172,,,,,,-35.514018691588745,31.754028524840987,0.46000000000000085,0.495407379091759,-0.38459262090824,20.120798034401,20.772,21.423201965599,6.269997743106107,0.1759837790017837,,-1,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0
22,2010-07-30,19.94,20.2,20.44,19.55,426900.0,20.723,20.422713689006365,19.438,19.985405301803258,,,,,,,,,20.26903703703704,44.17783959378814,,,,,,-43.17757009345791,20.514500310726874,-0.6999999999999993,0.11892061065007908,-0.7710793893499215,19.815280260950644,20.502,21.188719739049354,6.699051205241978,0.09080832540361404,,-1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
23,2010-08-02,20.92,20.5,20.97,20.333,718100.0,20.624000000000002,20.513129381914297,19.524,20.07441432067914,,,,,,,,,20.26488888888889,50.74003802253806,,,,,,-29.622040579968345,53.37310503912256,-0.9899999999999984,0.5633605234143495,-0.07363947658565095,19.824690831285604,20.496000000000002,21.1673091687144,6.550635916416841,0.8158008409240022,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
24,2010-08-03,21.95,21.0,21.95,20.82,1230500.0,20.788999999999998,20.774378585202605,19.816,20.25304152823351,,,,,,,,,20.777629629629633,56.52473705008823,,,,,,-9.230769230769253,86.33599658123148,1.6499999999999986,1.3228804486408698,0.19288044864087084,19.424698405240346,20.776000000000003,22.12730159475966,13.008294135152655,0.9343959944074525,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0
25,2010-08-04,21.26,21.95,22.18,20.85,913000.0,20.893,20.86267338789304,20.089,20.348942335068415,,,,,,,,,21.289888888888886,52.110004901882355,0.6717778701814581,,,,,-35.99999999999994,80.41515258759127,1.0400000000000027,1.4624689559778865,0.13246895597788821,19.482480824248206,20.884,22.285519175751794,13.421941924456943,0.634140155377578,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
26,2010-08-05,20.45,21.54,21.55,20.05,796200.0,20.838,20.787641862821577,20.2385,20.35856687458571,,,,,,,,,21.35681481481481,47.42712304918339,0.5964397012427369,,,,,-65.45454545454548,32.257850545360476,-0.5500000000000007,0.8706876765524747,-0.6293123234475253,19.530968317918344,20.904000000000003,22.277031682081663,13.136544987386715,0.33467242383231366,,-1,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
27,2010-08-06,19.59,20.1,20.1601,19.52,741900.0,20.668,20.569888796854016,20.348000000000003,20.28537002938707,,,,,,,,,20.781074074074073,43.00796904179173,0.46201304807145505,,,,,-96.64179104477613,-50.26349969226333,-1.6999999999999993,-0.3635962772407382,-1.0036962772407385,19.251768664196035,20.834,22.416231335803964,15.18893477780517,0.10688428681388182,47.119572672374595,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
28,2010-08-09,19.6,19.9,19.98,19.45,812700.0,20.533,20.39354537924419,20.4755,20.22009669325497,,,,,,,,,20.00362962962963,43.07439017486423,0.3522256354948503,,,,,-94.50549450549443,-81.86165572133544,-1.3499999999999979,-0.4117396662063477,-0.9417396662063489,18.716096011116,20.57,22.423903988884,18.025318316810885,0.23838990427332946,47.09071851685389,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
29,2010-08-10,19.03,19.65,19.65,18.82,1281300.0,20.381,20.14562803756343,20.520000000000003,20.10675415104021,20.041333333333334,20.041333333333338,,,,,,,19.25411111111111,40.19856651967603,0.2167258035844597,,,0.16379934668733062,,-93.74999999999997,-160.62464747349122,-1.5199999999999996,-0.5472054281768735,-1.3772054281768717,18.421872127989516,19.986,21.550127872010485,15.652235284804206,0.1943983873993675,46.04770625225564,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
30,2010-08-11,17.9,18.69,18.88,17.85,797600.0,20.099,19.737332030733715,20.423,19.89658708903638,19.841666666666665,19.903182795698932,,,,,,,18.445740740740742,35.183563394784606,0.017952706747724534,,,0.16379934668733062,,-98.84526558891461,-240.78084536855891,-2.8200000000000003,-0.9890332241516084,-2.019033224151606,17.63387619503797,19.314,20.99412380496203,17.397989074888986,0.07919767703310483,36.7272015302433,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
31,2010-08-12,17.6,17.8,17.9,17.39,691000.0,19.824,19.348726206963946,20.308500000000002,19.677864509128156,19.634,19.754590357266746,,,,,,,17.70311111111111,33.97182999650676,-0.1619174142126525,,,0.0,0.10919956445822042,-95.61586638830896,-231.5796103450926,-2.75,-1.6448856207013804,-2.1548856207013785,17.058456764126145,18.744000000000003,20.42954323587386,17.984883011884953,0.16064353151792543,31.095947666592114,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
32,2010-08-13,18.32,18.18,18.45,17.6604,634000.0,19.662,19.161685078425045,20.192500000000003,19.548544079687378,19.51266666666667,19.662036140668896,,,,,,,17.396407407407406,39.36890658338414,-0.2435601880224958,,,7.976911910668451,2.7135704191185943,-80.58455114822547,-153.62827482110504,-1.620000000000001,-0.9199019606011838,-1.7095019606011839,17.022267054263573,18.490000000000002,19.95773294573643,15.875964799745043,0.4420875573809836,36.14490809161318,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
33,2010-08-16,18.78,18.45,18.8,18.2616,485800.0,19.448,19.09228779143867,20.036,19.475349405431437,19.49866666666667,19.605130583206385,,,,,,,17.632074074074072,42.597195884883035,-0.26805455282481816,-0.4506770650762313,0.18262251225141313,20.725254977756617,9.567388962808357,-70.98121085594988,-103.41055848001552,-2.1400000000000006,-0.48563025194387066,-1.02403025194387,17.263806044076627,18.326,19.388193955923374,11.59220731117945,0.7137086157703351,41.34848568405404,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
34,2010-08-17,19.15,18.96,19.4,18.78,447900.0,19.168,19.102780920268003,19.9785,19.4443637477713,19.6,19.575767319773714,,,,,,,18.25625925925926,45.127988191654495,-0.2546748722246477,-0.34983790758084865,0.09516303535620096,37.21412441506507,21.97209710116338,-63.256784968684784,-60.94321116023573,-2.8000000000000007,0.13374549833382332,-0.4862545016661741,17.22188653052978,18.35,19.478113469470223,12.295514653626395,0.8545742612113694,45.75406707373378,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0
35,2010-08-18,18.77,19.59,19.59,18.6,601300.0,18.919,19.042275298401094,19.906,19.380138628935935,19.699,19.523782331401218,,,,,,,18.764222222222227,43.02973162557949,-0.27160332905101114,-0.29341309152576966,0.02180976247475855,42.62484601812037,33.52140847031402,-71.18997912317329,-62.40172986893665,-2.490000000000002,0.39463899857184614,-0.5953610014281523,17.4606769070503,18.524,19.587323092949703,11.480491178467952,0.6156750951950007,43.12503656992113,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0
36,2010-08-19,18.79,18.54,19.25,18.33,579100.0,18.753,18.996407062328167,19.7955,19.323934949989656,19.743333333333332,19.476441535826947,,,,,,,19.00114814814815,43.17947545623776,-0.28017572879758035,-0.2415883930178711,-0.03858733577970923,43.485458754165656,41.10814306245037,-70.77244258872653,-67.8740185891958,-1.6600000000000001,0.11254771306158062,-0.8074522869384211,18.235061673437862,18.762,19.28893832656214,5.617080551776341,0.5265685741466908,45.642036281166625,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0
37,2010-08-20,19.1,18.65,19.11,18.5101,296000.0,18.704,19.015242141904864,19.686,19.302607811895403,19.8,19.452154985128438,,,,,,,19.101259259259262,45.56769253672574,-0.25896976587768705,-0.17630594407838224,-0.0826638217993048,44.13534444152086,43.41521640460229,-64.30062630480164,-54.214658944877414,-0.48999999999999844,-0.02210196023293065,-0.6220019602329288,18.578258922118486,18.918,19.257741077881512,3.591722992721354,0.7678510369350685,54.232765374697564,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
38,2010-08-23,20.13,19.09,20.3891,19.0,1088100.0,18.756999999999998,19.21792538883125,19.645000000000003,19.381407067905364,19.902666666666665,19.495886921571763,,,,,,,19.454333333333334,52.683744972636994,-0.15723894289625662,-0.059660096877561436,-0.09757884601869518,64.08104426113043,50.56728248560565,-42.79749478079334,13.532559192626383,0.5299999999999976,1.1144411769432025,-0.27465882305679656,18.196161303436856,19.188,20.17983869656314,10.338114410706096,0.974875603898174,57.522771786990695,1,1,1,1,1,1,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
39,2010-08-24,19.2,19.25,19.71,18.95,673100.0,18.774,19.214666227225567,19.5775,19.364130204295332,19.938,19.47679744276068,,,,,,,19.635962962962964,46.741926132295944,-0.14993144406013315,-0.041882078433150366,-0.10804936562698278,73.2206885738043,60.47902575881852,-56.49038461538465,-21.938689308040818,0.16999999999999815,0.4460067230941718,-0.3139932769058298,18.206887493772747,19.198,20.189112506227254,10.325164144465603,0.5010089671896141,50.97589863147066,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
40,2010-08-25,19.9,19.16,19.98,18.56,503300.0,18.973999999999997,19.339272367730008,19.5365,19.41516542293387,19.94,19.504100833550318,,,,,,,19.84633333333333,51.20296471443681,-0.08665711939866938,0.017113796982650725,-0.1037709163813201,86.77741052869283,74.69304778787586,-16.308225801073682,-3.219109367399178,2.0,0.6251486197950058,-0.7948513802049959,18.411233491864955,19.424,20.436766508135044,10.427991228738101,0.734999872219574,56.137328369038876,1,1,1,1,-1,1,0,0,0,0,0,0,-1.0,1,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0
41,2010-08-26,19.75,19.89,20.27,19.6,433800.0,19.189,19.413950119051822,19.5065,19.4470544302735,19.935333333333332,19.519965295901912,,,,,,,19.92562962962963,50.23198804956506,-0.04806148475622507,0.044567545300076034,-0.0926290300563011,82.4098601805154,80.8026530943375,-21.309726251208673,31.2150704332198,2.1499999999999986,0.858698816967145,0.18869881696714685,18.81494070132104,19.616000000000003,20.417059298678968,8.167407205128105,0.5836392513144643,54.29684162727074,1,1,1,1,-1,1,0,0,0,0,0,0,1.0,0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0
42,2010-08-27,19.7,19.75,19.865,19.5,379600.0,19.327,19.465959188315125,19.4945,19.471144484533166,19.904,19.531580438101788,,,,,,,19.914333333333335,49.89235408909136,-0.021263634426603062,0.05709231650375843,-0.07835595093036149,88.02202041961839,85.73643037627555,-22.97689306792038,17.528984458920533,1.379999999999999,0.41245612882898186,0.047456128828983424,19.122211762901873,19.735999999999997,20.34978823709812,6.219986188671705,0.4706739247967678,58.367033424756094,1,1,1,1,-1,1,0,0,0,0,0,0,0.0,0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0
43,2010-08-30,19.87,19.7,20.19,19.61,732800.0,19.436,19.53942115407601,19.442,19.50913072410144,19.836000000000002,19.553413958224255,,,,,,,19.92103703703704,51.10288961149087,0.013535406537361183,0.07351308597417813,-0.05997767943681696,87.84374701632856,86.09187587215412,-17.30852589110061,40.160146145911256,1.0899999999999999,0.6778195389962747,0.09781953899627283,19.177940714935467,19.684,20.190059285064535,5.141833825081632,0.6837729348017798,58.913451223603886,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0
44,2010-08-31,19.48,19.66,19.79,19.33,201100.0,19.469,19.52861730788037,19.3185,19.506356369425113,19.808666666666667,19.54867757382269,,,,,,,19.79985185185185,48.22454964590044,0.00953425166255073,0.055609544879494155,-0.046075293216943425,84.26770396884535,86.71115713493077,-30.312427061451743,20.353765344937,0.33000000000000185,0.28241674771108904,-0.1775832522889118,19.440934789719662,19.740000000000002,20.03906521028034,3.0300426573489307,0.06531219436008415,56.09729741800046,1,-1,1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0
45,2010-09-01,20.45,19.62,20.69,19.6,494900.0,19.637,19.696141433720303,19.278,19.596227191384624,19.816333333333333,19.606827407769615,,,,,,,19.936962962962962,55.01170750811249,0.08366970865051826,0.10379600149396935,-0.02012629284345109,89.24027694726838,87.11724264414742,-7.9218378663850615,109.29695810389939,1.6799999999999997,1.0477857837523636,-0.042214216247636216,19.19897004677203,19.85,20.501029953227974,6.559495750407782,0.9608082907898822,56.586418391930046,1,1,1,1,1,1,0,0,0,0,0,0,-1.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
46,2010-09-02,21.06,20.37,21.24,20.3103,487100.0,19.863999999999997,19.944115718498427,19.308500000000002,19.735634125538468,19.818333333333335,19.70058047823609,,,,,,,20.37411111111111,58.6800248671994,0.18946051160518707,0.16766944355891053,0.021791068046276542,92.05640660433933,88.52146250681768,-6.0435132957292526,175.91966278553363,2.2699999999999996,1.3952449575020225,0.4655449575020256,18.96633687324764,20.112000000000002,21.257663126752362,11.39283141161854,0.9137341849725564,63.06661549807546,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
47,2010-09-03,21.05,20.87,21.3,20.66,434600.0,20.059,20.14518558786235,19.3815,19.86081182786814,19.810333333333336,19.787639802220863,,,,,,,20.895296296296294,58.595674341046355,0.26938822888756064,0.19807772867302728,0.07131050021453336,99.82034303372514,93.70567552844427,-8.417508417508412,166.55394164615413,1.9499999999999993,1.2830671064303054,0.6430671064303048,19.12143504729031,20.381999999999998,21.642564952709687,12.36939409979089,0.7649605633426827,57.793834822006396,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
48,2010-09-07,20.54,20.61,21.0,20.5,243400.0,20.1,20.21697002643283,19.428500000000003,19.925496415690223,19.796666666666667,19.836179169819516,,,,,,,21.12137037037037,54.30805139456707,0.28825594779668506,0.17355635806572137,0.1146995897309637,90.50853993599226,94.12842985801892,-25.589225589225617,119.91485575420995,0.41000000000000014,0.9083432340831159,0.4083432340831159,19.363847232351553,20.516,21.668152767648444,11.231748563544993,0.5104152854872644,56.482154155562434,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0
49,2010-09-08,20.9,20.66,20.95,20.6,288400.0,20.270000000000003,20.341157294354133,19.522,20.018306280862582,19.808333333333334,19.904812771766643,19.8336,19.8336,,,,,21.151407407407408,56.71572801319722,0.3284713293033015,0.17101739165787022,0.15745393764543125,86.28439535478348,92.20442610816697,-13.46801346801353,116.61049034243399,1.6999999999999993,0.7428656292140978,0.39286562921409995,20.286035020648345,20.8,21.313964979351656,4.941970955304379,0.5972828928209696,59.516059357837314,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
50,2010-09-09,20.71,21.0,21.05,20.69,376200.0,20.351,20.40821960447156,19.6625,20.084181873161384,19.808,19.956760334878474,19.77,19.86796862745098,,,,,21.014888888888887,55.066496202135575,0.34107914866827826,0.1469001688182776,0.19417897985000065,77.27797066400683,84.69030198492753,-21.14771138750493,105.51769026851203,0.8100000000000023,0.7710276821835116,0.41102768218351216,20.449726461223285,20.852,21.254273538776715,3.858368873745587,0.32350318090544644,57.885430266638295,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
51,2010-09-10,20.17,20.75,20.93,19.76,386600.0,20.393,20.364906949113095,19.791,20.092355028098396,19.802,19.970517732628252,19.6968,19.87981299500192,,,,,20.707074074074075,50.56598824841394,0.3039932048810847,0.08785138002486723,0.2161418248562175,63.93391429040858,75.83209343639963,-41.24087591240869,52.57829270278395,0.4200000000000017,0.6665951561572925,-0.5034048438427057,20.063609960762825,20.674,21.284390039237174,5.904905090811398,0.0871492262309324,55.05525854208914,-1,-1,1,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
52,2010-09-13,20.72,20.89,20.8995,20.5,360800.0,20.494999999999997,20.42946932200162,19.911,20.15213073970807,19.827999999999996,20.018871427297398,19.672,19.912761505001846,,,,,20.54962962962963,54.63293414245593,0.3153475998639834,0.07936462000621275,0.23598297985777067,56.85784874990852,66.02324456810798,-21.167883211678884,85.96541786743532,1.0199999999999996,0.5708672767062488,0.17136727670624907,20.11429563502034,20.607999999999997,21.101704364979653,4.791385529693871,0.6134282051614198,52.455203809350294,1,1,1,1,1,1,1,1,0,0,0,0,-1.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
53,2010-09-14,21.12,20.54,21.6,20.53,654700.0,20.619999999999997,20.55502035436496,20.028,20.244308764497777,19.834666666666667,20.089911980374985,19.7104,19.960104191080205,,,,,20.637,57.379221047911855,0.35255862043618436,0.09326051246273093,0.25929810797345343,61.89680878964171,60.89619060998627,-15.789473684210531,110.67507116714103,1.25,1.158314808605354,0.08831480860535379,20.0947655444908,20.724,21.3532344555092,6.072519354460516,0.8146680832024239,51.0090721936808,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0
