,date,4. close,1. open,2. high,3. low,6. volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_30,EMA_30,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,HMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,WILLR_14,CCI_20_0.015,MOM_10,BULLP_13,BEARP_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,UO_7_14_28,s_SMA_10,s_EMA_10,s_SMA_20,s_EMA_20,s_SMA_30,s_EMA_30,s_SMA_50,s_EMA_50,s_SMA_100,s_EMA_100,s_SMA_200,s_EMA_200,s_HMA,s_MACD,s_RSI,s_STOCHRSI,s_WILLR,s_MOM,s_ERI,s_CCI,s_BBANDS,s_UO
4377,2017-03-27,65.1,64.63,65.22,64.35,18614662.0,64.779,64.83042850797796,64.65,64.6782241810423,64.60933333333334,64.50505758045853,64.1988,64.0547645099239,62.7393,62.65749995017559,59.34065,60.05089984618654,65.0302222222222,56.743929012938466,0.21998742683285855,0.0035456531519197365,0.2164417736809388,68.67678688830831,60.22328759301729,-28.985507246377317,65.36750547772452,0.39000000000000057,0.4364900161930052,-0.43350998380699934,64.19234993996214,64.838,65.48365006003785,1.9915791975010084,0.7028962871812019,47.87183609635072,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
4378,2017-03-28,65.29,64.96,65.47,64.65,20080358.0,64.86699999999999,64.91398696107287,64.71549999999999,64.73648854475256,64.62833333333334,64.55569902688056,64.25059999999999,64.10320511737787,62.794200000000004,62.709628664033495,59.4097,60.10303019597573,65.18522222222222,58.70672546825164,0.24288491595928008,0.021154513822673,0.22173040213660708,82.43282029622922,72.83049865329649,-15.217391304347426,120.81285510125898,0.8800000000000097,0.6141342995939993,-0.20586570040599383,64.77440028607491,65.054,65.3335997139251,0.8595926889202641,0.9220319053388398,50.74788133537157,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
4379,2017-03-29,65.47,65.12,65.5,64.9475,13618424.0,64.939,65.0150802408778,64.74199999999999,64.80634677858565,64.65833333333335,64.61468618643666,64.30940000000001,64.15680491669639,62.8546,62.764289482567484,59.48635,60.15643288059289,65.36933333333334,60.533803344436926,0.272415599281004,0.040548157715517535,0.23186744156548647,92.99545196960219,81.36835305137987,-2.1739130434783482,144.83138134396572,0.7199999999999989,0.5564008282234312,0.0039008282234362923,64.7116698941196,65.142,65.5723301058804,1.3212063058561327,0.8811027807698423,54.816614347997906,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
4380,2017-03-30,65.71,65.42,65.98,65.36,15122823.0,65.046,65.14142928799092,64.827,64.89240899014892,64.69766666666666,64.68535159376333,64.37360000000001,64.21771452780634,62.9196,62.82262038390278,59.56575,60.21169225491535,65.58922222222223,62.891431741199845,0.3115930224045087,0.06378046467121778,0.24781255773329092,100.00000000000007,91.80942408861044,-14.516129032258618,215.65791143256013,1.0699999999999932,0.9269149956200948,0.3069149956200903,64.78923133732229,65.30999999999999,65.83076866267768,1.594759340614596,0.8840476863020901,62.83864190817422,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
4381,2017-03-31,65.86,65.65,66.19,65.45,21040331.0,65.14500000000001,65.2720785083562,64.9075,64.98456051489664,64.74233333333333,64.76113536190763,64.4448,64.28211787965706,62.991099999999996,62.88276651491461,59.6466,60.26789432203062,65.81592592592592,64.32582652984975,0.35070247901232676,0.08231193702322864,0.2683905419890981,100.0000000000001,97.66515065653407,-15.942028985507218,221.45818093148026,0.9899999999999949,1.0216414248172185,0.28164142481722365,64.93629462434207,65.48599999999999,66.03570537565791,1.6788485345201174,0.8401822290280341,59.946373669544634,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0
4382,2017-04-03,65.55,65.81,65.94,65.19,20400871.0,65.207,65.32260968865506,64.9715,65.0384118944303,64.77333333333334,64.8120298546878,64.501,64.3318387471215,63.0424,62.93558301956976,59.72240000000001,60.320452587483054,65.87859259259258,59.230251561325886,0.35261783699267824,0.06738183600286407,0.28523600098981416,89.86593898386741,96.62197966128913,-30.917874396135392,140.0277568958562,0.6199999999999903,0.7171212212718956,-0.03287877872810441,65.18375517845705,65.576,65.96824482154294,1.1963060313009197,0.46685743370974037,60.7315270244121,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0
4383,2017-04-04,65.73,65.39,65.81,65.28,12997449.0,65.35900000000001,65.39668065435414,65.038,65.10427742829408,64.81466666666667,64.87125373503052,64.5564,64.38666860017555,63.095,62.99091800928125,59.800399999999996,60.374278929896164,65.87214814814814,61.15442776060664,0.36445901105713574,0.06337840805385725,0.3010806030032785,83.55867261402176,91.14153719929637,-22.222222222221987,127.68775702900207,1.5200000000000102,0.5146753325187774,-0.015324667481223742,65.38756555925987,65.664,65.94043444074013,0.8419664983556666,0.619377310264402,64.73149114920166,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0
4384,2017-04-05,65.56,66.3,66.35,65.4443,21448594.0,65.412,65.4263750808352,65.06649999999999,65.14767957798036,64.85466666666666,64.91568897793178,64.5972,64.43268159624711,63.148900000000005,63.04179091998856,59.877849999999995,60.42587814452407,65.77218518518518,58.3532974764702,0.3560216515799226,0.04395283886131529,0.3120688127186073,71.68052849457466,81.70171336415456,-35.426008968609665,138.6319390846583,0.5300000000000011,1.0168645707303625,0.11116457073036656,65.45034508417191,65.682,65.91365491582809,0.7053832582079956,0.23667729095259812,55.401067192490395,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4385,2017-04-06,65.73,65.6,66.055,65.48,18103453.0,65.498,65.48157961159244,65.1165,65.20313866579176,64.89166666666667,64.96822517290393,64.6382,64.48355682776683,63.2192,63.09502278295908,59.95054999999999,60.478655476419355,65.71403703703703,60.31105817348766,0.3589152115156793,0.03747711903765755,0.32143809247802174,73.83003276483763,76.35641129114462,-27.802690582959332,113.60624770926859,0.8599999999999994,0.6651696320546137,0.09016963205461082,65.45187182991508,65.686,65.92012817008494,0.7128708403158339,0.5939656257169653,52.50439937772087,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4386,2017-04-07,65.68,65.85,65.96,65.44,14089274.0,65.56800000000001,65.51765604584836,65.15400000000001,65.24855403095445,64.92699999999999,65.01414612949078,64.6664,64.5304761678544,63.2858,63.14621045062325,60.023999999999994,60.530410148295786,65.68825925925925,59.42622199362778,0.3531034398241246,0.025332277876882303,0.3277711619472423,70.39298340354254,71.96784822098489,-30.04484304932693,90.00050421678651,0.7000000000000028,0.528716827475364,0.00871682747536795,65.4905007836154,65.65,65.80949921638461,0.4859077422227051,0.5940443491824489,49.22144970485154,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
