,date,4. close,1. open,2. high,3. low,6. volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_30,EMA_30,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,HMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,WILLR_14,CCI_20_0.015,MOM_10,BULLP_13,BEARP_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,UO_7_14_28,s_SMA_10,s_EMA_10,s_SMA_20,s_EMA_20,s_SMA_30,s_EMA_30,s_SMA_50,s_EMA_50,s_SMA_100,s_EMA_100,s_SMA_200,s_EMA_200,s_HMA,s_MACD,s_RSI,s_STOCHRSI,s_WILLR,s_MOM,s_ERI,s_CCI,s_BBANDS,s_UO
10,1999-11-15,73.5,75.63,76.0,73.31,6437200.0,70.25,70.48336363636365,,,,,,,,,,,75.01788888888888,,,,,,,,,4.3700000000000045,,,70.06472443015069,72.85,75.6352755698493,7.646604172544418,0.6166850431311495,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1999-11-16,78.94,74.25,79.63,73.75,15238700.0,71.5,72.02093388429753,,,,,,,,,,,76.4075925925926,,,,,,,,,12.5,,,69.62590144430041,74.476,79.32609855569959,13.024594649818972,0.960196834016304,,1,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1999-11-17,76.5,77.94,80.0,75.44,6657400.0,72.569,72.83530954169798,,,,,,,,,,,77.45766666666667,,,,,,,,,10.689999999999998,8.686923076923065,4.126923076923063,71.05671116964851,75.376,79.6952888303515,11.46064750146332,0.6301140123000903,,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1999-11-18,77.94,76.75,78.19,75.25,5810400.0,74.057,73.76343507957107,,,,,,,,,,,78.36614814814814,,,,,,,-23.209428830462397,,14.879999999999995,5.930219780219758,2.9902197802197605,72.42767481018157,76.364,80.30032518981844,10.309374023933877,0.7001867127335443,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1999-11-19,77.94,77.88,78.13,76.06,5760600.0,75.357,74.52281051964904,,,,,,,,,,,78.84659259259259,62.34705228889657,,,,,,-23.209428830462397,,13.0,5.058759811616923,2.98875981161693,73.166704120035,76.964,80.76129587996499,9.8677196610493,0.6285125034830045,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1999-11-22,80.5,77.88,82.5,76.0,10708400.0,75.607,75.6095722433492,,,,,,,,,,,79.62377777777778,66.00366741854248,,,,,,-11.604714415231198,,2.5,8.367508409957367,1.8675084099573667,75.7215284296706,78.364,81.00647157032941,6.744095682531278,0.9041670729751173,,1,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
16,1999-11-23,81.75,80.38,85.63,76.25,18332500.0,76.701,76.72601365364935,,,,,,,,,,,80.89133333333332,67.65538932848922,,,,,,-15.753146569224509,,10.939999999999998,10.409292922820597,1.029292922820602,75.10162344950199,78.926,82.75037655049802,9.691043637072742,0.8692105056485943,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
17,1999-11-24,87.25,84.25,87.75,83.25,14483100.0,78.226,78.63946571662218,,,,,,,,,,,83.71777777777778,73.70826175070448,,,,,,-1.9607843137254943,,15.25,10.8108225052748,6.3108225052748,74.2306617322444,81.076,87.92133826775559,16.886225930622118,0.9509638354237459,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
18,1999-11-26,93.13,91.06,95.13,90.5,11496000.0,80.239,81.27410831359997,,,,,,,,,,,88.46666666666665,78.36883044662353,,,,,,-6.323110970597535,,20.129999999999995,15.877847861664108,11.247847861664113,73.236848902401,84.114,94.99115109759902,25.862879182060087,0.9144467572023595,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
19,1999-11-29,90.44,95.5,96.88,90.13,18053700.0,81.789,82.94063407476361,75.801,75.801,,,,,,,,,92.16366666666666,72.07434871035974,,,,,,-23.958333333333325,185.59479922305474,15.5,16.029583881426376,9.279583881426376,76.87580632766017,86.614,96.35219367233984,22.486419452605425,0.6964430020973646,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,1999-11-30,85.06,88.27,88.88,83.81,13465500.0,82.94500000000001,83.3259733338975,76.5975,76.68280952380952,,,,,,,,,92.35540740740738,61.444766619541454,,,,,,-44.18691588785044,100.63906342301708,11.560000000000002,7.428214755508321,2.358214755508328,79.5552675367944,87.526,95.49673246320559,18.2134050755332,0.34530907219734724,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,1999-12-01,85.0,87.25,87.63,81.97,10663600.0,83.551,83.6303418186434,77.5255,77.47492290249434,,,,,,,,,89.94500000000001,61.33612269612326,,,,,,-45.56962025316456,81.07960741548513,6.060000000000002,5.671326933292846,0.011326933292849617,81.83112994616914,88.176,94.52087005383086,14.39137646033129,0.24971906650141562,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
22,1999-12-02,89.06,86.0,91.31,85.63,9538700.0,84.80699999999999,84.61755239707188,78.68799999999999,78.57826357844726,,,,,,,,,88.07811111111111,65.74928275334047,,,,,,-29.99616417337935,106.33705174261047,12.560000000000002,8.336851657108156,2.656851657108149,82.23939825040512,88.538,94.83660174959488,14.228019041755811,0.5414377683137039,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,1999-12-03,86.56,92.5,93.38,86.06,11151200.0,85.66900000000001,84.97072468851334,79.863,79.33842895192848,,,,,,,,,86.92307407407407,61.12284727221582,,,,,,-43.784471786168844,94.69309099183661,8.620000000000005,9.89444427752126,2.574444277521266,82.86202613487889,87.224,91.58597386512112,10.00177443162688,0.42388766868717076,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
24,1999-12-06,87.38,86.88,89.88,84.69,9199200.0,86.61299999999999,85.40877474514728,80.985,80.10429286126862,,,,,,,,,86.86399999999999,62.065704724186496,,,,,,-41.072200605274546,71.24226842536703,9.439999999999998,5.838095095018218,0.6480950950182205,83.56667834211234,86.612,89.65732165788765,7.032100997292881,0.6260950543616324,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
25,1999-12-07,86.06,88.0,88.0,84.38,6727100.0,87.169,85.52717933693867,81.38799999999999,80.67150306495732,,,,,,,,,86.66674074074074,59.56154346298559,6.467631724025296,,,,,-50.0231160425335,51.80672324263483,5.560000000000002,3.669795795729897,0.049795795729892234,84.08605355885344,86.812,89.53794644114656,6.280114364711242,0.3620662554757135,,-1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
26,1999-12-08,88.0,86.81,93.0,86.75,12867200.0,87.79400000000001,85.97678309385891,82.24749999999999,81.369455154009,,,,,,,,,86.86892592592592,61.98889973916091,6.248425616143265,,,,,-41.05409153952843,78.09320766008373,6.25,8.145539253482767,1.8955392534827666,85.29228681185413,87.412,89.53171318814589,4.849936366050153,0.6386980095439986,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
27,1999-12-09,103.6,95.25,113.0,93.44,41364600.0,89.429,89.18100434952092,83.8275,83.48664990124624,,,,,,,,,92.03085185185184,74.98960783301392,7.2499202539434435,,,,,-25.405405405405425,205.01273808929523,16.349999999999994,25.467605074413797,5.9076050744137945,76.97325208149942,90.32000000000001,103.66674791850059,29.554357658327238,0.9974994688253581,50.17577601319608,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,1999-12-10,106.7,111.4,112.0,104.4,14929000.0,90.786,92.36627628597167,85.5125,85.6974451487466,,,,,,,,,99.90596296296293,76.69537761112764,8.199240323400076,,,,,-17.02702702702702,219.39161142432323,13.570000000000007,21.729375778068956,14.129375778068962,76.55558633574411,94.348,112.14041366425589,37.71656773700744,0.8471142317473931,48.40152850679879,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
29,1999-12-13,102.5,106.6,106.6,101.5,8653700.0,91.99199999999999,94.20877150670408,86.8905,87.29768846791359,81.19800000000001,81.198,,,,,,,105.9294074074074,69.75406337577421,8.514528237380048,,,75.77633511265198,,-28.57142857142857,156.17566403502545,12.060000000000002,14.582322095487669,9.482322095487675,80.21643693724978,97.372,114.52756306275022,35.23715865495259,0.64945589314799,45.27302463017944,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,1999-12-14,95.63,103.8,104.0,95.0,10107900.0,93.04899999999999,94.46717668730334,87.99699999999999,88.09124194715992,82.08133333333333,82.12909677419354,,,,,,,106.21485185185185,60.16247867626276,8.116482833946918,,,49.49728492384211,,-55.97808572349341,94.17957359790958,10.569999999999993,11.466276081846573,2.4662760818465728,85.88009324215629,99.286,112.69190675784371,27.004626549249057,0.3636421964571362,43.30333011838612,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
31,1999-12-15,96.5,92.88,99.44,91.0,10133500.0,94.199,94.83678092597545,88.875,88.8920760474304,83.08333333333333,83.05625182101976,,,,,,,102.77181481481482,60.895795268477734,7.78153007816374,,,21.494695012113926,48.92277168286933,-53.17434740573639,61.915645790099475,11.5,6.33966521301133,-2.100334786988668,92.47314290029489,100.986,109.49885709970512,16.859479729279535,0.23651619265666995,44.44378381295293,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
32,1999-12-16,94.88,98.25,98.75,93.5,7004400.0,94.78099999999999,94.84463893943445,89.79400000000001,89.46235451910368,84.05233333333332,83.81907428417978,,,,,,,98.20911111111111,58.72796825278196,7.301193530719203,,,3.4298532273738647,24.807277721109966,-58.39510151466324,54.42634915406405,5.819999999999993,5.395427325438277,0.14542732543827697,90.04076182245021,99.242,108.4432381775498,18.54303254176618,0.2629666836229226,42.539273463155574,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
33,1999-12-17,94.06,97.19,97.63,93.81,5955900.0,95.531,94.70197731408271,90.6,89.90022551728428,85.08566666666665,84.4797791690714,,,,,,,94.75133333333332,57.610027162945215,6.776243887784389,-0.6298890550496532,7.406132942834042,2.364778089565183,9.096442109684324,-61.03770544634224,42.29438820115808,7.5,4.1746519932328,0.3546519932328067,90.70694281698601,96.714,102.72105718301398,12.422311522662664,0.27909316332923795,41.903123537395594,-1,-1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
34,1999-12-20,97.0,97.75,101.6,95.06,10566600.0,96.49300000000001,95.11979962061312,91.553,90.57639451563817,86.15433333333333,85.28753535171197,,,,,,,93.88162962962963,60.51239777045048,6.522266316963268,-0.70709330069662,7.229359617659888,5.069107176182638,3.621246164373895,-51.56300354495649,62.674927892319104,9.620000000000005,7.638273137056672,1.0982731370566796,93.48610526576152,95.614,97.74189473423849,4.451010802264273,0.8256740048506228,36.26530442096747,1,1,1,1,1,1,0,0,0,0,0,0,-1.0,0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
35,1999-12-21,99.88,96.56,100.4,96.56,9509500.0,97.875,95.98529059868345,92.52199999999999,91.46245218081549,86.88366666666666,86.22898468385958,,,,,,,95.40344444444445,63.17246275888184,6.478696809146584,-0.6005302468106439,7.079227055957228,14.784125004540721,7.406003423429514,-45.842068483577926,67.04482210016818,13.819999999999993,5.592805546048595,1.7528055460485916,92.43948313458624,96.464,100.48851686541376,8.344080414276329,0.9243987681299976,38.868639183047826,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
36,1999-12-22,97.69,100.6,100.6,95.5,5921000.0,98.844,96.29523776255918,93.31899999999999,92.05555197311877,87.77966666666666,86.96840502683638,,,,,,,97.22803703703704,59.86971803794453,6.196028997505053,-0.7065584467617398,6.902587444266793,18.73076614016719,12.861332773630183,-53.49406009783368,49.03762029746279,9.689999999999998,5.380976182327359,0.28097618232736465,92.55813899847017,96.702,100.84586100152983,8.57037290134605,0.619212492846074,40.1138806758968,-1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
37,1999-12-23,90.0,98.0,99.0,89.06,12914600.0,97.484,95.1506490784575,93.45649999999999,91.85978511853602,88.37966666666667,87.16399179929856,,,,,,,96.10648148148147,49.9870992593767,5.29050830180293,-1.289663313971091,6.580171615774021,13.661658963984555,15.725516702897488,-80.36338225017468,-18.552213100030638,-13.599999999999994,4.526551013423443,-5.4134489865765545,88.89672653937478,95.726,102.55527346062522,14.268377370046208,0.08077531724174167,39.435087692309935,-1,-1,-1,-1,1,1,0,0,0,0,0,0,1.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
38,1999-12-27,81.13,87.75,88.25,80.13,16523800.0,94.92699999999999,92.60144015510159,92.85650000000001,90.83790082153259,88.65066666666667,86.77470200579543,,,,,,,90.48759259259258,41.48155966741096,3.813185724807795,-2.2135887127729816,6.026774437580777,3.94664113562647,12.113022079926074,-96.95771219957408,-121.74905237100647,-25.570000000000007,-4.317241988494203,-12.437241988494208,79.42491633273788,93.14,106.85508366726212,29.450469545334162,0.06216089192850305,31.998989848334812,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
39,1999-12-28,82.31,83.06,86.5,81.56,10304300.0,92.908,90.73026921781039,92.45,90.02571979091043,88.89633333333333,86.48665671509896,,,,,,,84.06066666666665,42.87413843404418,2.7064152075060974,-2.656287384059744,5.362702591565841,1.3182124214789932,6.308837507030006,-93.36781259507147,-104.94172494172498,-20.189999999999998,-4.601921704423603,-9.5419217044236,74.85639528724917,90.202,105.54760471275083,34.02497663632919,0.24285796657324138,31.130899111507006,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
40,1999-12-29,83.5,83.44,85.38,82.63,5913000.0,91.69500000000001,89.41567481457214,92.372,89.40422266796658,89.22966666666666,86.29396918509258,,,,,,,79.92192592592592,44.31336006532738,1.9033737457169337,-2.7674630766791255,4.670836822396059,3.9987893117237743,3.0878809562764125,-89.74749011256463,-98.08838570874342,-12.129999999999995,-4.635932889505952,-7.385932889505952,74.53401162040568,86.926,99.31798837959433,28.511580837941057,0.361765525634226,32.80420305966178,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
41,1999-12-30,79.06,84.63,85.13,78.5,9256600.0,89.951,87.5328248482863,92.075,88.41905860435071,89.23366666666666,85.82726149573176,,,,,,,77.60425925925925,40.23982303261408,0.8983313041930643,-3.0180044145623963,3.9163357187554606,3.9987893117237743,3.1052636816421804,-98.32835820895521,-123.21408727614649,-17.439999999999998,-3.3207996195765475,-9.950799619576543,75.79478021933168,83.2,90.60521978066832,17.801009088144994,0.22046744575983623,27.174332452283288,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0
42,1999-12-31,76.13,79.31,79.38,76.0,7270700.0,88.076,85.45958396677969,91.42850000000001,87.24867207060302,89.22133333333333,85.20163172181358,,,,,,,75.94285185185184,37.772201141032745,-0.13306469761845108,-3.23952033309913,3.1064556354806787,2.6805768902447826,3.5593851712307774,-99.57516339869282,-142.1955904394401,-18.75,-7.310685388208469,-10.690685388208465,75.22476014781074,80.426,85.62723985218926,12.934224882971328,0.08702154466191638,22.42463474482249,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0
43,2000-01-03,89.38,81.5,89.56,80.0,16117600.0,87.60799999999999,86.17238688191065,91.56949999999999,87.45165568292654,89.60266666666666,85.47120386879335,,,,,,,78.56422222222221,52.082523886616116,0.11735797557901151,-2.3912781279213338,2.5086361035003453,18.779757679775656,8.48637462724807,-52.21428571428572,-54.36187423827984,-4.680000000000007,2.485126810107033,-7.074873189892969,73.13700139836673,82.076,91.01499860163325,21.78224718951523,0.9085468812281432,36.603209147385414,1,1,-1,1,-1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0
44,2000-01-04,81.94,85.38,91.5,81.75,17487400.0,86.102,85.40286199429053,91.2975,86.92673609407639,89.736,85.24338426435507,,,,,,,81.02551851851852,45.72406890750498,-0.2812836106689076,-2.231935771335402,1.9506521606664946,29.215172199134187,16.89183558971821,-76.79687500000001,-63.745019920318654,-15.060000000000002,5.15868012294888,-4.59131987705112,73.0658495984008,82.002,90.93815040159919,21.794957200066325,0.4965309446901821,35.25169861042486,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0
45,2000-01-05,71.75,70.75,75.13,69.63,38457400.0,83.289,82.92052344987407,90.582,85.4813326565453,89.44433333333333,84.3728433440741,,,,,,,79.79596296296295,38.74685594661508,-1.4032816214253216,-2.683147025673453,1.2798654042481314,30.49423357291866,26.163054483942833,-93.36878323428212,-157.69764472219774,-28.129999999999995,-9.126845608900965,-14.626845608900965,67.81762701280707,79.652,91.48637298719294,29.7151935599682,0.16614200817603592,33.7937990107907,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.0,0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0
46,2000-01-06,65.56,71.31,72.69,64.0,18752000.0,80.076,79.76406464080605,89.46,83.58406287973146,88.90466666666667,83.15911151542417,,,,,,,74.0774074074074,35.23002709341214,-2.760137252400554,-3.2320021253189486,0.4718648729183943,11.714475893143009,23.807960555065282,-95.85106382978724,-163.56361683749063,-32.129999999999995,-8.895867664772268,-17.585867664772266,60.536166667512674,76.952,93.36783333248732,42.66512457762585,0.1530179196734729,32.47366901342768,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0
47,2000-01-07,69.56,67.0,70.5,66.19,10505400.0,78.03200000000001,77.90878016065949,87.758,82.24843784356656,88.31500000000001,82.281749482171,,,,,,,68.36803703703704,39.078091158617426,-3.4726579062711807,-3.15561822335166,-0.3170396829195207,5.869527420093373,16.02607896205168,-85.2127659574468,-135.4898210137997,-20.439999999999998,-9.36788656980481,-13.677886569804812,58.152406386970966,75.638,93.12359361302904,46.234944374597525,0.32619978095936353,35.821488194950994,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0
48,2000-01-10,69.19,72.56,72.63,65.56,14757900.0,76.838,76.32354740417594,85.8825,81.00477709656023,87.51700000000001,81.43712048332127,,,,,,,65.25333333333332,38.84817704132478,-4.0208418042465155,-2.9630416970615956,-1.0578001071849197,8.906660944550866,8.830221419262417,-85.81967213114754,-121.9388044974253,-11.939999999999998,-5.712474202689847,-12.78247420268984,60.522476811127746,71.6,82.67752318887224,30.94280220355377,0.391221171063721,38.99479796938119,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0
49,2000-01-11,66.75,66.88,70.0,65.0,10532700.0,75.282,74.58290242159849,84.095,79.64717927784021,86.72733333333333,80.489564323107,82.3568,82.3568,,,,,64.35929629629629,37.29006658644262,-4.599152928822662,-2.8330822573101937,-1.766070671512468,11.693545863505323,8.82324474271652,-92.4863387978142,-123.23437545611118,-15.560000000000002,-6.686406459448449,-11.686406459448449,64.19401831505641,68.562,72.92998168494358,12.7416985646381,0.29258154787530893,39.26861995699831,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0
50,2000-01-12,63.56,67.88,68.0,63.0,10804500.0,73.288,72.57873834494421,82.4915,78.11506696566495,86.01066666666667,79.39733436677751,82.24539999999999,81.61967058823531,,,,,63.66777777777778,35.29687348313541,-5.25430662552678,-2.7905887632114497,-2.4637178623153306,7.235298385051255,9.278501731035815,-98.44444444444443,-124.94074879877788,-19.939999999999998,-6.811205536670101,-11.811205536670101,62.42595420210035,66.924,71.42204579789967,13.442250307511983,0.1260598322975268,28.835691059924468,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0
51,2000-01-13,65.94,64.94,67.19,63.13,10448100.0,71.976,71.3716950094998,80.9635,76.95553677845876,85.37533333333334,78.52911924634026,82.23539999999998,81.00478154555941,,,,,63.42170370370369,37.961218328724954,-5.517867993308897,-2.443320104794853,-3.074547888514044,8.321253029449972,9.083365759335516,-89.6842105263158,-106.25901657577852,-13.120000000000005,-6.353890460002958,-10.413890460002953,62.58462685608534,67.0,71.41537314391465,13.18021834004374,0.3799648449349168,35.13084500609687,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0
52,2000-01-14,64.25,66.75,68.5,64.0,6853600.0,70.788,70.07684137140893,79.43199999999999,75.7454856567008,84.54833333333335,77.60788574657637,82.2042,80.3477312888708,,,,,63.197555555555546,36.80234726743745,-5.79629507070733,-2.1773977457546287,-3.6188973249527017,8.644332948978418,8.066961454493216,-95.6140350877193,-93.7195830492632,-11.879999999999995,-3.7161918228596846,-8.216191822859685,61.96417765872669,65.938,69.91182234127331,12.053208593749607,0.2876100319750174,36.5617603903827,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0
53,2000-01-18,64.13,63.44,65.19,63.0,5384900.0,68.263,68.99559748569821,77.9355,74.6392489274912,83.80066666666667,76.73834473066823,82.2256,79.71174182656215,,,,,63.22729629629629,36.716636163929685,-5.957953948205173,-1.871245298601977,-4.086708649603196,11.452547261306742,9.472711079911711,-96.03508771929826,-92.76503151899135,-25.25,-5.871021562451162,-8.06102156245116,62.50745167507385,64.926,67.34454832492615,7.450168884348796,0.335438475262984,40.357858039335966,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0
